entityid,codigo,nombreplantafisica,regional,distrito,provincia,municipio,distritomunicipal,seccionmunicipal,barrios,direccion,latitud,longitud,cantidadcentros,matriculamatutina,matriculavespertina,matriculanocturna,matriculacompleta,matriculasemipre
f2824b3b-4a86-4115-a6a7-612411dd31b5,1196319,SAN JOSE,15-SANTO DOMINGO,1505-HERRERA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N (ZONA URBANA),JARDINES DEL SUR,C/ 3RA.  SAN JOSE,18.441377536275613,-69.951922595500946,1,351,248,,,
6778ab5f-69c2-4205-9009-cc7b117f9eb9,4022020,SAN JOSE,18-BAHORUCO,1802-TAMAYO,BARAHONA,VICENTE NOBLE,VICENTE NOBLE,VICENTE NOBLE (ZONA URBANA),BATEY PAJA,GASTON F SAN JOSE,18.383216348404343,-71.179465055465698,2,470,383,,,
656fa4f5-33a9-44a0-92ee-f5c9dcb6a8f0,5020616,SAN JOSE,13-MONTE CRISTI,1306-RESTAURACION,DAJABON,RESTAURACI�N,RESTAURACI�N,RESTAURACI�N (ZONA URBANA),CENTRO DEL PUEBLO,SAN JOSE # 64,19.317017058573583,-71.696569499336249,3,206,,166,,
e04d7614-1fec-4c72-a457-bf8db6acf45d,13036618,SAN JOSE,06-LA VEGA,0603-JARABACOA,LA VEGA,JARABACOA,BUENA VISTA (D. M.),BUENA VISTA,LA ATOLLADERA,ATOLLADE SAN JOSE,19.174249252448014,-70.60826450586319,1,19,17,,,
3abe2c26-8f59-4f87-b4a5-30e5b32c4776,15002814,SAN JOSE,13-MONTE CRISTI,1301-MONTE CRISTI,MONTE CRISTI,MONTE CRISTI,MONTE CRISTI,SAN FERNANDO DE MONTE CRISTI (ZONA URBANA),SAN FERNANDO,JOSE ANT SAN JOSE,19.846030957508138,-71.64971262216568,2,916,65,,,
673b5eef-825b-45ea-8745-29be5e643872,21044919,SAN JOSE,04-SAN CRISTOBAL,0406-HAINA,SAN CRISTOBAL,BAJOS DE HAINA,BAJOS DE HAINA,BAJOS DE HAINA (ZONA URBANA),PIEDRA BLANCA,CENTRAL  SAN JOSE,18.423809605818501,-70.028290450572968,1,154,190,,,
cc40d1d9-a716-40c7-9c28-c1f7417cdf99,22030817,SAN JOSE,02-SAN JUAN DE LA MAGUANA,0203-LAS MATAS DE FARFAN,SAN JUAN,LAS MATAS DE FARF�N,LAS MATAS DE FARF�N,LA ESTANCIA,SAN JOS�,SAN JOSE SAN JOSE,18.826249751475839,-71.493380069732666,1,46,32,,,
c62c270b-5878-4b90-94bf-69db670e16e4,23012417,SAN JOSE,05-SAN PEDRO DE MACORIS,0507-SAN JOSE DE LOS LLANOS,SAN PEDRO DE MACORIS,LOS LLANOS,GAUTIER (D. M.),SAN JOS�,SAN JOS�,SAN JOSE SAN JOSE,18.516728239730142,-69.584561884403229,1,8,22,,,
b2f07900-952b-4e9d-8c7d-3d097138e18f,25005123,SAN JOSE,08-SANTIAGO,0805-SANTIAGO CENTRO-OESTE,SANTIAGO,SANTIAGO,SANTIAGO,SANTIAGO DE LOS CABALLEROS (ZONA URBANA),BARACOA,ANSELMO  SAN JOSE,19.457816770266149,-70.712449550628662,1,,887,,,
0789f8d2-d3d7-4a40-b556-d1cb3f792d41,26012213,SAN JOSE,09-MAO,0903-SAN IGNACIO DE SABANETA,SANTIAGO RODRIGUEZ,SAN IGNACIO DE SABANETA,SAN IGNACIO DE SABANETA,SAN JOS�,SAN JOS�,SAN JOSE SAN JOSE,19.520691178005688,-71.368874609470367,1,55,52,,,
92688e81-bba7-4ea3-89fa-a8d6c331f8d4,1181813,SAN JOSE - FE Y ALEGRIA,15-SANTO DOMINGO,1501-LOS ALCARRIZOS,SANTO DOMINGO,LOS ALCARRIZOS,PANTOJA (D. M.),PANTOJA (ZONA URBANA),PANTOJA,CULTURA  SAN JOSE - FE Y ALEGRIA,18.534919880890637,-69.991458356380463,2,930,453,,135,
3dea4afa-aa25-433d-a7e3-11373266be14,25075612,SAN JOSE ADENTRO,08-SANTIAGO,0803-SANTIAGO SUR-ESTE,SANTIAGO,SANTIAGO,BAITOA (D. M.),SAN JOS� ADENTRO,SAN JOS� ADENTRO,SAN JOSE SAN JOSE ADENTRO,19.334515,-70.666410999999997,2,124,115,,,
5faa8f35-f3e2-429a-8d4d-f5c8fecaa975,25075810,SAN JOSE AFUERA,08-SANTIAGO,0803-SANTIAGO SUR-ESTE,SANTIAGO,SANTIAGO,BAITOA (D. M.),SAN JOS� AFUERA,SAN JOS� AFUERA,SAN JOSE SAN JOSE AFUERA,19.354693611243846,-70.656589865684509,2,137,297,,,
33db5afd-f62b-4da6-93db-89b46585d007,19018312,SAN JOSE DE CENOVI,07-SAN FRANCISCO DE MACORIS,0707-VILLA TAPIA,HERMANAS MIRABAL,VILLA TAPIA,VILLA TAPIA,SANTA ANA,SAN JOS� DE CENOV�,SAN JOSE SAN JOSE DE CENOVI,19.245268235567416,-70.365090072154999,1,45,66,,,
b5f8d715-5d8a-425a-b443-7ad85a223af0,1180321,SAN JOSE DE MENDOZA,10-SANTO DOMINGO,1006-MENDOZA,SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE (ZONA URBANA),SAN JOS� DE MENDOZA,CARRET.  SAN JOSE DE MENDOZA,18.49982936362623,-69.822050034999847,3,1330,1225,1362,,
70c68306-9aa3-4f68-a8c6-c15e4fcef762,14016127,SAN JOSE DE PASTRANA,14-NAGUA,1402-CABRERA,MARIA TRINIDAD SANCHEZ,CABRERA,CABRERA,LA JAG�ITA,SAN JOS� PASTRANA,SAN JOSE SAN JOSE DE PASTRANA,19.57751147222228,-70.048313140869141,1,26,24,,,
25ffd038-e119-4f67-8901-e3665949a7ad,14001415,SAN JOSE DE VILLA,14-NAGUA,1401-NAGUA,MARIA TRINIDAD SANCHEZ,NAGUA,NAGUA,NAGUA (ZONA URBANA),SAN JOS� DE VILLA (CUMAJ�N),PASEO DE SAN JOSE DE VILLA,19.365443347779188,-69.84683096408844,4,496,539,294,,545
b617b590-9f7d-4007-8ba1-564d45c1766c,1111811,SAN JUAN,10-SANTO DOMINGO,1004-SANTO DOMINGO ORIENTAL,SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE (ZONA URBANA),LAS AM�RICAS,C/1RA MA SAN JUAN,18.481631448366183,-69.868240356445313,2,490,554,,,
df0185fc-33f8-431f-92d1-d560cfcdda0b,23025512,SAN JUAN BAUTISTA,05-SAN PEDRO DE MACORIS,0501-SAN PEDRO DE MACORIS ESTE,SAN PEDRO DE MACORIS,SAN PEDRO DE MACOR�S,SAN PEDRO DE MACOR�S,BOCA DEL SOCO,SAN JUAN BAUTISTA,BATEY SA SAN JUAN BAUTISTA,18.523045813568721,-69.27041620016098,1,,9,,,
5e89375a-b3fb-4973-aafd-75a48722f240,1076419,SAN JUAN BAUTISTA DE LA SALLE,15-SANTO DOMINGO,1502-SANTO DOMINGO CENTRO,DISTRITO NACIONAL,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N (ZONA URBANA),SIM�N BOLIVAR,CAONABO  SAN JUAN BAUTISTA DE LA SALLE,18.509787286789653,-69.899823367595673,2,443,543,,,
a4e45837-e849-4a1a-a8fb-5d7ac1fa3593,11004718,SAN JUAN BAUTISTA DE LA SALLE,12-HIGUEY,1201-HIGUEY,LA ALTAGRACIA,HIG�EY,HIG�EY,SALVALE�N DE HIG�EY (ZONA URBANA),SAN FRANCISCO,RAFAEL G SAN JUAN BAUTISTA DE LA SALLE,18.611929944257163,-68.703998029232025,3,485,516,,,
fe4a4f47-7d74-4fd9-95ce-469775f646cb,4005010,SAN JUAN BOSCO,01-BARAHONA,0103-BARAHONA,BARAHONA,BARAHONA,BARAHONA,SANTA CRUZ DE BARAHONA (ZONA URBANA),CAMBOYA,LUIS PEL SAN JUAN BOSCO,18.204329618176011,-71.110921204090118,1,,,,426,
28b5649b-cd7d-4cfa-be91-af63a9cf6f3d,11015722,SAN JUAN BOSCO,12-HIGUEY,1201-HIGUEY,LA ALTAGRACIA,HIG�EY,LAS LAGUNAS DE NISIB�N (D. M.),LAS LAGUNAS DE NISIB�N (ZONA URBANA),LA MINA,SEBASTIA SAN JUAN BOSCO,18.836759702445839,-68.668182492256165,2,401,544,24,,
e879c4c2-0ac4-47d8-a6a5-314533f13bb6,29005310,SAN JUAN DE BUENA VISTA,17-MONTE PLATA,1702-MONTE PLATA,MONTE PLATA,MONTE PLATA,CHIRINO (D. M.),SAN JUAN DE BUENA VISTA,SAN JUAN DE BUENA VISTA,SAN JUAN SAN JUAN DE BUENA VISTA,18.633148692071579,-69.790721833705902,1,76,40,,,
e5fc1535-9666-405f-ad74-63d6d4d0a9b3,11018868,SAN JUAN EVANGELISTA,12-HIGUEY,1201-HIGUEY,LA ALTAGRACIA,HIG�EY,HIG�EY,SALVALE�N DE HIG�EY (ZONA URBANA),ZANJUL,,18.642605787892901,-68.696109652519226,1,132,113,,,
bbad1e88-050f-4194-a025-2b0afc5ea70c,22032411,SAN KITTS Y NEVIS,02-SAN JUAN DE LA MAGUANA,0203-LAS MATAS DE FARFAN,SAN JUAN,LAS MATAS DE FARF�N,LAS MATAS DE FARF�N,LA ESTANCIA,LOS CORBANITOS,LOS CORB SAN KITTS Y NEVIS,18.808609834893055,-71.568294167518616,1,13,22,,,
84112b06-1f84-408c-870a-5a0c848e83aa,8007616,SAN LORENZO,12-HIGUEY,1203-EL SEIBO,EL SEIBO,EL SEIBO,EL SEIBO,ANAM�,SAN LORENZO,SAN LORE SAN LORENZO,18.769089000000001,-69.178149000000005,1,11,12,,,
5964669e-335d-4e60-8564-c1a5de025e20,13023013,SAN LORENZO,06-LA VEGA,0605-LA VEGA ESTE,LA VEGA,LA VEGA,R�O VERDE ARRIBA (D. M.),R�O VERDE ARRIBA (ZONA URBANA),CUTUP�,SAN LORE SAN LORENZO,19.319235717544494,-70.539202988147736,1,204,235,,,
1360d35c-0b8a-4951-9ab6-7f866c2f7258,1048226,SAN MARCOS,15-SANTO DOMINGO,1504-SANTO DOMINGO NOROESTE,DISTRITO NACIONAL,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N (ZONA URBANA),CRISTO REY,C/ 45 #2 SAN MARCOS,18.500799000000001,-69.927717999999999,2,,,209,,
57870ecc-b29b-4d03-8607-f3e25cfa4198,14025017,SAN MARCOS,14-NAGUA,1401-NAGUA,MARIA TRINIDAD SANCHEZ,NAGUA,NAGUA,NAGUA (ZONA URBANA),SAN MARCOS (SOLDADO ARRIBA),SAN MARC SAN MARCOS,19.366668084461942,-69.854542315006256,1,47,88,,,
2f8a8af6-4d06-45c3-9a9f-c4e2cb4089e9,18008714,SAN MARCOS ABAJO,11-PUERTO PLATA,1102-PUERTO PLATA,PUERTO PLATA,PUERTO PLATA,MAIM�N (D. M.),MAIM�N,SAN MARCOS ABAJO,SAN MARC SAN MARCOS ABAJO,19.788452809922372,-70.726431906223297,2,429,423,,,117
72d6e632-46e6-43db-b8da-d49aa472fdb4,18008818,SAN MARCOS ARRIBA,11-PUERTO PLATA,1102-PUERTO PLATA,PUERTO PLATA,PUERTO PLATA,MAIM�N (D. M.),MAIM�N,SAN MARCOS ARRIBA,SAN MARC SAN MARCOS ARRIBA,19.765163802746684,-70.737388730049133,1,19,23,,,
56beb770-e300-4dd4-8ab0-a18f17dec914,24023018,SAN MARTIN,16-COTUI,1601-COTUI,SANCHEZ RAMIREZ,COTU�,COTU�,COTU� (ZONA URBANA),ALTAGRACIA AL NORTE,ALTAGRAC SAN MARTIN,19.053675685003721,-70.142380893230438,2,124,113,69,,
6ae027d4-9a2c-4b2d-99e0-7dab5f2f7ce6,1082415,SAN MARTIN DE PORRES,15-SANTO DOMINGO,1502-SANTO DOMINGO CENTRO,DISTRITO NACIONAL,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N (ZONA URBANA),MAR�A AUXILIADORA,C./ HERM SAN MARTIN DE PORRES,18.496977958916219,-69.883427023887634,1,655,646,,,
4b2a6f31-5e18-411b-b149-fbb1774531b8,2051219,SAN MARTIN DE PORRES,03-AZUA,0301-AZUA,AZUA,AZUA,AZUA,AZUA DE COMPOSTELA (ZONA URBANA),VILLA ESPERANZA,GENERAL  SAN MARTIN DE PORRES,18.458053194375193,-70.735135674476624,1,228,193,,,
a4fe31e7-f739-42d3-b2c6-188aa1aa4246,5000828,SAN MARTIN DE PORRES,13-MONTE CRISTI,1304-DAJABON,DAJABON,DAJAB�N,DAJAB�N,DAJAB�N (ZONA URBANA),BENITO MONCI�N,CAPOTILL SAN MARTIN DE PORRES,19.542425786640816,-71.709554046392441,1,321,372,,,
4fb4e927-0060-4273-926a-af35bc30b136,6007412,SAN MARTIN DE PORRES,07-SAN FRANCISCO DE MACORIS,0705-SAN FRANCISCO DE MACORIS SUR-E,DUARTE,SAN FRANCISCO DE MACOR�S,SAN FRANCISCO DE MACOR�S,SAN FRANCISCO DE MACOR�S (ZONA URBANA),VILLA OL�MPICA,NI?O RIZ SAN MARTIN DE PORRES,19.285891699104972,-70.253963470458984,1,228,173,,,
accc29b2-3401-4ec2-82f6-906986bae0a2,13001326,SAN MARTIN DE PORRES,06-LA VEGA,0604-LA VEGA OESTE,LA VEGA,LA VEGA,LA VEGA,CONCEPCI�N DE LA VEGA (ZONA URBANA),SAN MART�N l,C/ 12 S/ SAN MARTIN DE PORRES,19.228926379947819,-70.534640550613403,1,383,391,,,
f1b19e73-17d5-4241-badf-405b6f06b569,18001615,SAN MARTIN DE PORRES,11-PUERTO PLATA,1102-PUERTO PLATA,PUERTO PLATA,PUERTO PLATA,PUERTO PLATA,SAN FELIPE DE PUERTO PLATA (ZONA URBANA),ENSANCHE DUBEAU,C/ 6 # 3 SAN MARTIN DE PORRES,19.795855007604093,-70.70127010345459,1,,257,,,
5382755e-1241-43f7-8746-c8a3482a12a8,25011418,SAN MARTIN DE PORRES,08-SANTIAGO,0805-SANTIAGO CENTRO-OESTE,SANTIAGO,SANTIAGO,SANTIAGO,SANTIAGO DE LOS CABALLEROS (ZONA URBANA),MEJORAMIENTO SOCIAL,CALLEJON SAN MARTIN DE PORRES,19.470380454861949,-70.704958140850067,1,740,706,,,
e6ddf708-25a4-4a91-98e7-4e5c37287664,29017118,SAN MARTIN DE PORRES,17-MONTE PLATA,1701-YAMASA,MONTE PLATA,YAMAS�,YAMAS�,YAMAS� (ZONA URBANA),LA COLORADA,JUAN PAB SAN MARTIN DE PORRES,18.770256693392582,-70.017253160476685,4,918,843,,,522
da8fcd9b-78b6-4832-b6e7-f4e2ac39ff6c,2048121,SAN MAXIMILIAN KOLBE - NUESTRA SENORA DE LAS LOMAS,03-AZUA,0302-PADRE DE LAS CASAS,AZUA,PADRE LAS CASAS,LOS FR�OS (D.M.),LOS FRIOS (ZONA URBANA),LOS FR�OS,,18.856110000340035,-70.942025184631348,1,,,,92,
abfaaffd-ccbf-4720-84b4-4a0387777d89,1174718,SAN MIGUEL,15-SANTO DOMINGO,1505-HERRERA,SANTO DOMINGO,SANTO DOMINGO OESTE,SANTO DOMINGO OESTE,MANOGUAYABO,CABALLONA,SAN MIGU SAN MIGUEL,18.49057039191797,-70.004429519176483,1,522,521,,,
bc9140bd-94d1-49fd-89ba-6c5c6a3b3248,2051417,SAN MIGUEL,03-AZUA,0302-PADRE DE LAS CASAS,AZUA,PADRE LAS CASAS,MONTE BONITO (D.M.),LA CABUYA,CA�ADA DE AGUA,LAGUNAS. SAN MIGUEL,18.798819238305999,-70.881629884243011,1,13,18,,,
75c6ae9e-9bd7-43b7-ad96-7d4e98211a69,13046619,SAN MIGUEL,06-LA VEGA,0604-LA VEGA OESTE,LA VEGA,LA VEGA,LA VEGA,CONCEPCI�N DE LA VEGA (ZONA URBANA),VILLA ROSA,CONCEPCI SAN MIGUEL,19.218451339984853,-70.539044737815857,1,205,221,,,
1802a3fc-a6d8-4751-ab34-1d2800448f07,21011010,SAN MIGUEL,04-SAN CRISTOBAL,0402-SAN CRISTOBAL NORTE,SAN CRISTOBAL,SAN CRIST�BAL,SAN CRIST�BAL,HATILLO,SAN MIGUEL,CARRET.  SAN MIGUEL,18.426944686757697,-70.065578520298004,1,202,184,,,
a2489acb-1796-4669-a6e2-352ddb2c4383,1268715,SAN MIGUEL ARCANGEL,10-SANTO DOMINGO,1001-VILLA MELLA,SANTO DOMINGO,SANTO DOMINGO NORTE,SANTO DOMINGO NORTE,SANTO DOMINGO NORTE (ZONA URBANA),SANTA CRUZ,AV. HERM SAN MIGUEL ARCANGEL,18.517229279668541,-69.913966655731201,4,2147,1978,,,
61f6ac07-9519-46c7-9910-f113b6f10eb2,22010552,SAN MIGUEL FE Y ALEGRIA,02-SAN JUAN DE LA MAGUANA,0206-SAN JUAN OESTE,SAN JUAN,SAN JUAN,SAN JUAN,SAN JUAN DE LA MAGUANA (ZONA URBANA),VILLA LIBERACI�N O CAMPO DE AVIACI�N,,18.823840493766554,-71.23848170042038,1,296,,,,
db5f5157-6f64-41f7-b4aa-f23da9166a94,21041716,SAN NICOLAS,04-SAN CRISTOBAL,0406-HAINA,SAN CRISTOBAL,SAN GREGORIO DE NIGUA,SAN GREGORIO DE NIGUA,BOCA DE NIGUA,SAN NICOL�S,SAN NICO SAN NICOLAS,18.383397066859509,-70.075304210186005,1,100,142,,,
a063d398-0c5c-4124-98e4-f041c3338309,2040387,SAN PABLO - NUESTRA SENORA DE LAS LOMAS,03-AZUA,0302-PADRE DE LAS CASAS,AZUA,PADRE LAS CASAS,LOS FR�OS (D.M.),LA CUCARITA,CUCARITA,,18.803682999999999,-70.969085000000007,1,35,,,,
0114a5d1-988f-460a-a953-ffbec7a17b1b,1048411,SAN PABLO APOSTOL,15-SANTO DOMINGO,1504-SANTO DOMINGO NOROESTE,DISTRITO NACIONAL,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N (ZONA URBANA),CRISTO REY,AVE. LOS SAN PABLO APOSTOL,18.503609118628496,-69.919591248035431,3,1160,972,,,
535c623e-e11b-458b-9de4-c8859fe1eec5,11012714,SAN PEDRO,12-HIGUEY,1201-HIGUEY,LA ALTAGRACIA,HIG�EY,HIG�EY,SANTANA,SAN PEDRO,SAN PEDR SAN PEDRO,18.614273591986375,-68.74157041311264,1,332,335,,,
e151287b-2f48-4075-8938-d79d06826f75,23007614,SAN PEDRO APOSTOL,05-SAN PEDRO DE MACORIS,0502-SAN PEDRO DE MACORIS OESTE,SAN PEDRO DE MACORIS,SAN PEDRO DE MACOR�S,SAN PEDRO DE MACOR�S,SAN PEDRO DE MACOR�S (ZONA URBANA),VILLA MAGDALENA,COLON ES SAN PEDRO APOSTOL,18.486632633604415,-69.322552978992462,2,225,,,348,
11bde6a2-5491-4b91-b166-f226255ed7ad,25104512,SAN PEDRO NOLASCO,08-SANTIAGO,0804-SANTIAGO NOROESTE,SANTIAGO,SANTIAGO,SANTIAGO,SANTIAGO DE LOS CABALLEROS (ZONA URBANA),ALTOS DE RAFEY,C/PRINCI SAN PEDRO NOLASCO,19.465401123879136,-70.725061297416687,2,279,316,,,
20d6db83-49de-4a81-a745-a0cc44c68302,25077018,SAN PIO X  - SEMINARIO MENOR,08-SANTIAGO,0803-SANTIAGO SUR-ESTE,SANTIAGO,LICEY AL MEDIO,LICEY AL MEDIO,LA CRUZ DE MAR�A FRANCISCA,LIMONAL ARRIBA,CARRETER SAN PIO X  - SEMINARIO MENOR,19.439257759988351,-70.621152520179749,1,105,,,,
8bda70fa-8e44-4f39-a98e-30046a7b7030,4015714,SAN RAFAEL,01-BARAHONA,0102-ENRIQUILLO,BARAHONA,PARA�SO,PARA�SO,SAN RAFAEL,SAN RAFAEL,SAN RAFA SAN RAFAEL,18.032877400598661,-71.14134281873703,1,87,42,,,
117a17eb-4d4d-4395-8f78-bea478c64c76,4028517,SAN RAFAEL,01-BARAHONA,0103-BARAHONA,BARAHONA,LA CI�NAGA,LA CI�NAGA,GUAYUYAL,SAN RAFAEL,SAN RAFA SAN RAFAEL,18.028709905612523,-71.139459908008575,1,44,44,,,
f69d09dd-6e8c-4140-87d2-1e772ae7a6ab,11850319,SAN RAFAEL,12-HIGUEY,1202-SAN RAFAEL DEL YUMA,LA ALTAGRACIA,SAN RAFAEL DEL YUMA,SAN RAFAEL DEL YUMA,SAN RAFAEL DEL YUMA (ZONA URBANA),CENTRO DEL PUEBLO,AV. LIBE SAN RAFAEL,18.430815109631752,-68.679348528385162,2,433,,126,,
e58f7c09-ec92-4ae2-9f41-09fb9fd2e8b9,21010911,SAN RAFAEL,04-SAN CRISTOBAL,0402-SAN CRISTOBAL NORTE,SAN CRISTOBAL,SAN CRIST�BAL,SAN CRIST�BAL,HATILLO,SAN RAFAEL,CARRET.  SAN RAFAEL,18.405400031524948,-70.066289305686951,1,204,138,,,
f00c4dc9-9769-4f5c-a276-fac7d96db43e,24046740,SAN RAFAEL,16-COTUI,1601-COTUI,SANCHEZ RAMIREZ,LA MATA,LA MATA,LA MATA (ZONA URBANA),LA ESCUELA,,19.03971849578236,-70.210506319999695,1,14,18,,,
8cac4dd2-b1da-42a3-bbe0-633ec5f1237b,29036415,SAN RAFAEL,17-MONTE PLATA,1705-ESPERALVILLO,MONTE PLATA,PERALVILLO,PERALVILLO,LA PLACETA,CAMAR�N,SAN RAFA SAN RAFAEL,18.810445508327906,-70.038053691387177,1,22,13,,,
39685bc1-1405-4b73-b97e-82b71b0f5177,30013511,SAN RAFAEL,05-SAN PEDRO DE MACORIS,0509-EL VALLE,HATO MAYOR,EL VALLE,EL VALLE,SAN RAFAEL,COLONIA SAN RAFAEL,CARRET.  SAN RAFAEL,18.888152514577289,-69.337543845176697,1,60,91,,,
15d5e2a3-046c-4ceb-90b0-f5f5f4bccf72,11020015,SAN RAFAEL - FE Y ALEGRIA,12-HIGUEY,1202-SAN RAFAEL DEL YUMA,LA ALTAGRACIA,SAN RAFAEL DEL YUMA,SAN RAFAEL DEL YUMA,SAN RAFAEL DEL YUMA (ZONA URBANA),CENTRO DEL PUEBLO,CAMINO J SAN RAFAEL - FE Y ALEGRIA,18.431751530215692,-68.677259087562561,1,304,245,,,
e90ebbb3-9894-4fe4-91ac-589dcfb729f3,1271514,SAN RAFAEL DE LOS GUANDULES,15-SANTO DOMINGO,1502-SANTO DOMINGO CENTRO,DISTRITO NACIONAL,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N (ZONA URBANA),DOMINGO SAVIO,calle RE SAN RAFAEL DE LOS GUANDULES,18.504401000000001,-69.882373999999999,1,246,265,,,
20947b03-80a7-4389-8185-28e6f45273bf,22013018,SAN RAMON,02-SAN JUAN DE LA MAGUANA,0205-SAN JUAN ESTE,SAN JUAN,SAN JUAN,SAN JUAN,MOGOLL�N,MOGOLL�N,SAN RAMO SAN RAMON,18.83288074395459,-71.183879971504211,1,53,39,,,
ae507f71-2b39-4668-bd75-28fb22ff8ecf,2020219,SANTA ANA,03-AZUA,0302-PADRE DE LAS CASAS,AZUA,PADRE LAS CASAS,PADRE LAS CASAS,PADRE LAS CASAS (ZONA URBANA),LOS MAGINO,SANTA AN SANTA ANA,18.733374250842601,-70.936666093254104,1,154,133,,,
c723567a-5292-4ff5-b860-5bc18e067e5f,6005029,SANTA ANA,07-SAN FRANCISCO DE MACORIS,0706-SAN FRANCISCO DE MACORIS NOR-O,DUARTE,SAN FRANCISCO DE MACOR�S,SAN FRANCISCO DE MACOR�S,SAN FRANCISCO DE MACOR�S (ZONA URBANA),SANTA ANA,GUZMAN A SANTA ANA,19.298435740623471,-70.26157021522522,1,183,144,,,
08ecbfc5-0986-4e67-99e6-6887abfb1879,17014410,SANTA BAEZ,03-AZUA,0303-SAN JOSE DE OCOA,SAN JOSE DE OCOA,SAN JOS� DE OCOA,SAN JOS� DE OCOA,SAN JOS� DE OCOA (ZONA URBANA),PUEBLO NUEVO,AVE. CAN SANTA BAEZ,18.54324573204584,-70.509100556373596,1,483,472,,,
97be7cdc-acb4-4355-8e45-90b9796777f4,1269318,SANTA CATALINA,10-SANTO DOMINGO,1003-SANTO DOMINGO NORESTE,SANTO DOMINGO,SAN ANTONIO DE GUERRA,HATO VIEJO (D. M.),ESTORGA,LA CATALINA,SANTA CA SANTA CATALINA,18.540578147062245,-69.629062414169312,1,28,,,,
5209c24b-8aac-4cb6-a2a5-2c6c27f66fd7,1112618,SANTA CLARA,10-SANTO DOMINGO,1004-SANTO DOMINGO ORIENTAL,SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE (ZONA URBANA),VILLA DUARTE,C/ 1RA.  SANTA CLARA,18.481125216498732,-69.857677817344666,1,511,426,,,
4a72c87b-e432-480e-a5b0-cd4317697b8f,15020514,SANTA CRUZ,13-MONTE CRISTI,1302-GUAYUBIN,MONTE CRISTI,LAS MATAS DE SANTA CRUZ,LAS MATAS DE SANTA CRUZ,SANTA CRUZ,SANTA CRUZ,SANTA CR SANTA CRUZ,19.662245766598399,-71.506009832302098,1,87,72,,,
db799f69-8ec7-4f43-b9b4-32e73d04ffba,11014610,SANTA CRUZ DE GATO,12-HIGUEY,1202-SAN RAFAEL DEL YUMA,LA ALTAGRACIA,SAN RAFAEL DEL YUMA,SAN RAFAEL DEL YUMA,GATO,SANTA CRUZ DE GATO,SANTA CR SANTA CRUZ DE GATO,18.463538455086109,-68.873071074485779,1,11,9,,,
ba7dc34f-6981-4cd7-bc29-ac3275ed40a4,4006411,SANTA ELENA,01-BARAHONA,0103-BARAHONA,BARAHONA,BARAHONA,BARAHONA,PAYASO,SANTA ELENA,SANTA EL SANTA ELENA,18.153347673494725,-71.124200820922852,1,48,37,,,
f739d525-d2cb-4859-894c-78e9fdc5c551,1271910,SANTA FILOMENA FE Y ALEGRIA,15-SANTO DOMINGO,1502-SANTO DOMINGO CENTRO,DISTRITO NACIONAL,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N (ZONA URBANA),ENSANCHE CAPOTILLO,CIENAGA  SANTA FILOMENA FE Y ALEGRIA,18.499503781903393,-69.878220856189728,1,220,227,,,
a74e4d84-5507-4d22-a745-34ab718594a8,1093010,SANTA ISABEL,10-SANTO DOMINGO,1004-SANTO DOMINGO ORIENTAL,SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE (ZONA URBANA),VILLA DUARTE,COLON #  SANTA ISABEL,18.47833455469722,-69.872893989086151,3,379,511,86,,360
286bb755-8db6-4958-91df-427c99a85c52,8011310,SANTA LUCIA,12-HIGUEY,1203-EL SEIBO,EL SEIBO,EL SEIBO,SANTA LUC�A (D. M.),SANTA LUC�A (ZONA URBANA),LA CUADRA,KM. 3    SANTA LUCIA,18.757502543004801,-69.008232951164203,1,59,60,,,
8c714598-fefe-42b2-955b-5097bc5509bb,23023316,SANTA LUCIA,05-SAN PEDRO DE MACORIS,0502-SAN PEDRO DE MACORIS OESTE,SAN PEDRO DE MACORIS,GUAYACANES,GUAYACANES,EL CONUCO,BANCO DE ARENA,BANCO DE SANTA LUCIA,18.405090000000001,-69.521797000000007,1,61,52,,,
